,referenceTime,sourceId
535,2020-12-01T00:00:00.000Z,SN15050:0
536,2020-12-01T00:00:00.000Z,SN5495:0
537,2020-12-01T00:00:00.000Z,SN92650:0
538,2020-12-01T00:00:00.000Z,SN25110:0
539,2020-12-01T00:00:00.000Z,SN4780:0
540,2020-12-01T00:00:00.000Z,SN68238:0
541,2020-12-01T00:00:00.000Z,SN60890:0
542,2020-12-01T00:00:00.000Z,SN93000:0
543,2020-12-01T00:00:00.000Z,SN57660:0
544,2020-12-01T00:00:00.000Z,SN52860:0
545,2020-12-01T00:00:00.000Z,SN10800:0
546,2020-12-01T00:00:00.000Z,SN25541:0
547,2020-12-01T00:00:00.000Z,SN61410:0
548,2020-12-01T00:00:00.000Z,SN81310:0
549,2020-12-01T00:00:00.000Z,SN19718:0
550,2020-12-01T00:00:00.000Z,SN41825:0
551,2020-12-01T00:00:00.000Z,SN54780:0
552,2020-12-01T00:00:00.000Z,SN90560:0
553,2020-12-01T00:00:00.000Z,SN48500:0
554,2020-12-01T00:00:00.000Z,SN67780:0
555,2020-12-01T00:00:00.000Z,SN19458:0
556,2020-12-01T00:00:00.000Z,SN12110:0
557,2020-12-01T00:00:00.000Z,SN4735:0
558,2020-12-01T00:00:00.000Z,SN93700:0
559,2020-12-01T00:00:00.000Z,SN80870:0
560,2020-12-01T00:00:00.000Z,SN6700:0
561,2020-12-01T00:00:00.000Z,SN94050:0
562,2020-12-01T00:00:00.000Z,SN39160:0
563,2020-12-01T00:00:00.000Z,SN27730:0
564,2020-12-01T00:00:00.000Z,SN52555:0
565,2020-12-01T00:00:00.000Z,SN48069:0
566,2020-12-01T00:00:00.000Z,SN12666:0
567,2020-12-01T00:00:00.000Z,SN28923:0
568,2020-12-01T00:00:00.000Z,SN13420:0
569,2020-12-01T00:00:00.000Z,SN27470:0
570,2020-12-01T00:00:00.000Z,SN75550:0
571,2020-12-01T00:00:00.000Z,SN68175:0
572,2020-12-01T00:00:00.000Z,SN62200:0
573,2020-12-01T00:00:00.000Z,SN60800:0
574,2020-12-01T00:00:00.000Z,SN63420:0
575,2020-12-01T00:00:00.000Z,SN43090:0
576,2020-12-01T00:00:00.000Z,SN16560:0
577,2020-12-01T00:00:00.000Z,SN7660:0
578,2020-12-01T00:00:00.000Z,SN19530:0
579,2020-12-01T00:00:00.000Z,SN55740:0
580,2020-12-01T00:00:00.000Z,SN725:0
581,2020-12-01T00:00:00.000Z,SN8880:0
582,2020-12-01T00:00:00.000Z,SN30305:0
583,2020-12-01T00:00:00.000Z,SN34800:0
584,2020-12-01T00:00:00.000Z,SN6440:0
585,2020-12-01T00:00:00.000Z,SN47450:0
586,2020-12-01T00:00:00.000Z,SN27120:0
587,2020-12-01T00:00:00.000Z,SN50070:0
588,2020-12-01T00:00:00.000Z,SN17870:0
589,2020-12-01T00:00:00.000Z,SN43350:0
590,2020-12-01T00:00:00.000Z,SN99460:0
591,2020-12-01T00:00:00.000Z,SN91430:0
592,2020-12-01T00:00:00.000Z,SN63725:0
593,2020-12-01T00:00:00.000Z,SN24240:0
594,2020-12-01T00:00:00.000Z,SN9580:0
595,2020-12-01T00:00:00.000Z,SN60190:0
596,2020-12-02T00:00:00.000Z,SN15950:0
597,2020-12-01T00:00:00.000Z,SN7920:0
598,2020-12-01T00:00:00.000Z,SN27075:0
599,2020-12-01T00:00:00.000Z,SN99370:0
600,2020-12-01T00:00:00.000Z,SN30350:0
601,2020-12-01T00:00:00.000Z,SN80610:0
602,2020-12-01T00:00:00.000Z,SN44552:0
603,2020-12-01T00:00:00.000Z,SN72580:0
604,2020-12-01T00:00:00.000Z,SN91080:0
605,2020-12-01T00:00:00.000Z,SN17251:0
606,2020-12-01T00:00:00.000Z,SN84701:0
607,2020-12-01T00:00:00.000Z,SN30242:0
608,2020-12-01T00:00:00.000Z,SN77425:0
609,2020-12-01T00:00:00.000Z,SN51990:0
610,2020-12-01T00:00:00.000Z,SN88200:0
611,2020-12-01T00:00:00.000Z,SN4825:0
612,2020-12-01T00:00:00.000Z,SN56960:0
613,2020-12-01T00:00:00.000Z,SN45530:0
614,2020-12-01T00:00:00.000Z,SN11500:0
615,2020-12-01T00:00:00.000Z,SN30000:0
616,2020-12-01T00:00:00.000Z,SN42650:0
617,2020-12-01T00:00:00.000Z,SN73630:0
618,2020-12-01T00:00:00.000Z,SN30278:0
619,2020-12-01T00:00:00.000Z,SN11440:0
620,2020-12-01T00:00:00.000Z,SN64320:0
621,2020-12-01T00:00:00.000Z,SN98978:0
622,2020-12-01T00:00:00.000Z,SN38140:0
623,2020-12-01T00:00:00.000Z,SN50351:0
624,2020-12-01T00:00:00.000Z,SN15262:0
625,2020-12-01T00:00:00.000Z,SN17810:0
626,2020-12-01T00:00:00.000Z,SN58165:0
627,2020-12-01T00:00:00.000Z,SN50360:0
628,2020-12-01T00:00:00.000Z,SN26450:0
629,2020-12-01T00:00:00.000Z,SN17550:0
630,2020-12-01T00:00:00.000Z,SN50539:0
631,2020-12-01T00:00:00.000Z,SN69380:0
632,2020-12-01T00:00:00.000Z,SN39450:0
633,2020-12-01T00:00:00.000Z,SN60875:0
634,2020-12-01T00:00:00.000Z,SN15890:0
635,2020-12-01T00:00:00.000Z,SN4460:0
636,2020-12-01T00:00:00.000Z,SN66150:0
637,2020-12-01T00:00:00.000Z,SN180:0
638,2020-12-01T00:00:00.000Z,SN78370:0
639,2020-12-01T00:00:00.000Z,SN61090:0
640,2020-12-01T00:00:00.000Z,SN92895:0
641,2020-12-01T00:00:00.000Z,SN31250:0
642,2020-12-01T00:00:00.000Z,SN18420:0
643,2020-12-01T00:00:00.000Z,SN11790:0
644,2020-12-01T00:00:00.000Z,SN39100:0
645,2020-12-01T00:00:00.000Z,SN90760:0
646,2020-12-01T00:00:00.000Z,SN4110:0
647,2020-12-01T00:00:00.000Z,SN18160:0
648,2020-12-01T00:00:00.000Z,SN55770:0
649,2020-12-01T00:00:00.000Z,SN76450:0
650,2020-12-01T00:00:00.000Z,SN30810:0
651,2020-12-01T00:00:00.000Z,SN68420:0
652,2020-12-01T00:00:00.000Z,SN80200:0
653,2020-12-01T00:00:00.000Z,SN33430:0
654,2020-12-01T00:00:00.000Z,SN54110:0
655,2020-12-01T00:00:00.000Z,SN81420:0
656,2020-12-01T00:00:00.000Z,SN87315:0
657,2020-12-01T00:00:00.000Z,SN19461:0
658,2020-12-01T00:00:00.000Z,SN66760:0
659,2020-12-01T00:00:00.000Z,SN46430:0
660,2020-12-01T00:00:00.000Z,SN19470:0
661,2020-12-01T00:00:00.000Z,SN98090:0
662,2020-12-01T00:00:00.000Z,SN47498:0
663,2020-12-01T00:00:00.000Z,SN66850:0
664,2020-12-01T00:00:00.000Z,SN90491:0
665,2020-12-01T00:00:00.000Z,SN5680:0
666,2020-12-01T00:00:00.000Z,SN61790:0
667,2020-12-01T00:00:00.000Z,SN93900:0
668,2020-12-01T00:00:00.000Z,SN58910:0
669,2020-12-01T00:00:00.000Z,SN47480:0
670,2020-12-01T00:00:00.000Z,SN12050:0
671,2020-12-01T00:00:00.000Z,SN82210:0
672,2020-12-01T00:00:00.000Z,SN33950:0
673,2020-12-01T00:00:00.000Z,SN27320:0
674,2020-12-01T00:00:00.000Z,SN27015:0
675,2020-12-01T00:00:00.000Z,SN5330:0
676,2020-12-01T00:00:00.000Z,SN42940:0
677,2020-12-01T00:00:00.000Z,SN91675:0
678,2020-12-01T00:00:00.000Z,SN7950:0
679,2020-12-01T00:00:00.000Z,SN1230:0
680,2020-12-01T00:00:00.000Z,SN57340:0
681,2020-12-01T00:00:00.000Z,SN91729:0
682,2020-12-01T00:00:00.000Z,SN9870:0
683,2020-12-01T00:00:00.000Z,SN26970:0
684,2020-12-01T00:00:00.000Z,SN85640:0
685,2020-12-01T00:00:00.000Z,SN18315:0
686,2020-12-01T00:00:00.000Z,SN77350:0
687,2020-12-01T00:00:00.000Z,SN69661:0
688,2020-12-01T00:00:00.000Z,SN32060:0
689,2020-12-01T00:00:00.000Z,SN62295:0
690,2020-12-01T00:00:00.000Z,SN50865:0
691,2020-12-01T00:00:00.000Z,SN34680:0
692,2020-12-01T00:00:00.000Z,SN84070:0
693,2020-12-01T00:00:00.000Z,SN19930:0
694,2020-12-01T00:00:00.000Z,SN68010:0
695,2020-12-01T00:00:00.000Z,SN64242:0
696,2020-12-01T00:00:00.000Z,SN88690:0
697,2020-12-01T00:00:00.000Z,SN49860:0
698,2020-12-01T00:00:00.000Z,SN99340:0
699,2020-12-01T00:00:00.000Z,SN82410:0
700,2020-12-01T00:00:00.000Z,SN70980:0
701,2020-12-01T00:00:00.000Z,SN83280:0
702,2020-12-01T00:00:00.000Z,SN76928:0
703,2020-12-01T00:00:00.000Z,SN6840:0
704,2020-12-01T00:00:00.000Z,SN210:0
705,2020-12-01T00:00:00.000Z,SN62950:0
706,2020-12-01T00:00:00.000Z,SN56320:0
707,2020-12-01T00:00:00.000Z,SN69625:0
708,2020-12-01T00:00:00.000Z,SN90305:0
709,2020-12-01T00:00:00.000Z,SN6580:0
710,2020-12-01T00:00:00.000Z,SN44190:0
711,2020-12-01T00:00:00.000Z,SN33890:0
712,2020-12-01T00:00:00.000Z,SN64870:0
713,2020-12-01T00:00:00.000Z,SN41005:0
714,2020-12-01T00:00:00.000Z,SN120:0
715,2020-12-01T00:00:00.000Z,SN98550:0
716,2020-12-01T00:00:00.000Z,SN24820:0
717,2020-12-01T00:00:00.000Z,SN93140:0
718,2020-12-01T00:00:00.000Z,SN10070:0
719,2020-12-01T00:00:00.000Z,SN94235:0
720,2020-12-01T00:00:00.000Z,SN20540:0
721,2020-12-01T00:00:00.000Z,SN86600:0
722,2020-12-01T00:00:00.000Z,SN15480:0
723,2020-12-01T00:00:00.000Z,SN18405:0
724,2020-12-01T00:00:00.000Z,SN44567:0
725,2020-12-01T00:00:00.000Z,SN46460:0
726,2020-12-01T00:00:00.000Z,SN67140:0
727,2020-12-01T00:00:00.000Z,SN59110:0
728,2020-12-01T00:00:00.000Z,SN20280:0
729,2020-12-01T00:00:00.000Z,SN52390:0
730,2020-12-01T00:00:00.000Z,SN17400:0
731,2020-12-01T00:00:00.000Z,SN44800:0
732,2020-12-01T00:00:00.000Z,SN12600:0
733,2020-12-01T00:00:00.000Z,SN71850:0
734,2020-12-01T00:00:00.000Z,SN18701:0
735,2020-12-01T00:00:00.000Z,SN53700:0
736,2020-12-01T00:00:00.000Z,SN72200:0
737,2020-12-01T00:00:00.000Z,SN50506:0
738,2020-12-01T00:00:00.000Z,SN38735:0
739,2020-12-01T00:00:00.000Z,SN18450:0
740,2020-12-01T00:00:00.000Z,SN17050:0
741,2020-12-01T00:00:00.000Z,SN57630:0
742,2020-12-01T00:00:00.000Z,SN19670:0
743,2020-12-01T00:00:00.000Z,SN71805:0
744,2020-12-01T00:00:00.000Z,SN4920:0
745,2020-12-01T00:00:00.000Z,SN23420:0
746,2020-12-01T00:00:00.000Z,SN94800:0
747,2020-12-01T00:00:00.000Z,SN55970:0
748,2020-12-01T00:00:00.000Z,SN39040:0
749,2020-12-01T00:00:00.000Z,SN2480:0
750,2020-12-01T00:00:00.000Z,SN87120:0
751,2020-12-01T00:00:00.000Z,SN60:0
752,2020-12-01T00:00:00.000Z,SN98580:0
753,2020-12-01T00:00:00.000Z,SN78250:0
754,2020-12-01T00:00:00.000Z,SN73800:0
755,2020-12-01T00:00:00.000Z,SN12648:0
756,2020-12-01T00:00:00.000Z,SN81650:0
757,2020-12-01T00:00:00.000Z,SN75020:0
758,2020-12-01T00:00:00.000Z,SN66120:0
759,2020-12-01T00:00:00.000Z,SN9050:0
760,2020-12-01T00:00:00.000Z,SN67340:0
761,2020-12-01T00:00:00.000Z,SN85840:0
762,2020-12-01T00:00:00.000Z,SN37150:0
763,2020-12-01T00:00:00.000Z,SN4950:0
764,2020-12-01T00:00:00.000Z,SN32350:0
765,2020-12-01T00:00:00.000Z,SN61060:0
766,2020-12-01T00:00:00.000Z,SN47055:0
767,2020-12-01T00:00:00.000Z,SN26500:0
768,2020-12-01T00:00:00.000Z,SN37500:0
769,2020-12-01T00:00:00.000Z,SN6170:0
770,2020-12-01T00:00:00.000Z,SN50150:0
771,2020-12-01T00:00:00.000Z,SN3290:0
772,2020-12-01T00:00:00.000Z,SN22840:0
773,2020-12-01T00:00:00.000Z,SN27272:0
774,2020-12-01T00:00:00.000Z,SN26590:0
775,2020-12-01T00:00:00.000Z,SN20301:0
776,2020-12-01T00:00:00.000Z,SN53990:0
777,2020-12-01T00:00:00.000Z,SN54645:0
778,2020-12-01T00:00:00.000Z,SN47270:0
779,2020-12-01T00:00:00.000Z,SN74670:0
780,2020-12-01T00:00:00.000Z,SN95350:0
781,2020-12-01T00:00:00.000Z,SN12280:0
782,2020-12-05T00:00:00.000Z,SN41860:0
783,2020-12-01T00:00:00.000Z,SN51460:0
784,2020-12-01T00:00:00.000Z,SN76931:0
785,2020-12-01T00:00:00.000Z,SN54600:0
786,2020-12-01T00:00:00.000Z,SN82000:0
787,2020-12-01T00:00:00.000Z,SN55820:0
788,2020-12-01T00:00:00.000Z,SN96400:0
789,2020-12-01T00:00:00.000Z,SN52940:0
790,2020-12-01T00:00:00.000Z,SN14550:0
791,2020-12-01T00:00:00.000Z,SN13150:0
792,2020-12-01T00:00:00.000Z,SN63940:0
793,2020-12-01T00:00:00.000Z,SN76240:0
794,2020-12-01T00:00:00.000Z,SN19825:0
795,2020-12-01T00:00:00.000Z,SN69960:0
796,2020-12-01T00:00:00.000Z,SN89985:0
797,2020-12-01T00:00:00.000Z,SN50500:0
798,2020-12-01T00:00:00.000Z,SN69655:0
799,2020-12-01T00:00:00.000Z,SN97710:0
800,2020-12-01T00:00:00.000Z,SN27281:0
801,2020-12-01T00:00:00.000Z,SN50850:0
802,2020-12-01T00:00:00.000Z,SN76330:0
803,2020-12-01T00:00:00.000Z,SN8135:0
804,2020-12-01T00:00:00.000Z,SN69520:0
805,2020-12-01T00:00:00.000Z,SN60620:0
806,2020-12-01T00:00:00.000Z,SN12980:0
807,2020-12-01T00:00:00.000Z,SN13760:0
808,2020-12-01T00:00:00.000Z,SN3730:0
809,2020-12-01T00:00:00.000Z,SN25630:0
810,2020-12-01T00:00:00.000Z,SN14200:0
811,2020-12-01T00:00:00.000Z,SN57830:0
812,2020-12-01T00:00:00.000Z,SN89940:0
813,2020-12-01T00:00:00.000Z,SN62980:0
814,2020-12-01T00:00:00.000Z,SN61580:0
815,2020-12-01T00:00:00.000Z,SN43520:0
816,2020-12-01T00:00:00.000Z,SN99540:0
817,2020-12-01T00:00:00.000Z,SN55300:0
818,2020-12-01T00:00:00.000Z,SN96310:0
819,2020-12-01T00:00:00.000Z,SN92910:0
820,2020-12-01T00:00:00.000Z,SN57480:0
821,2020-12-01T00:00:00.000Z,SN84880:0
822,2020-12-01T00:00:00.000Z,SN9310:0
823,2020-12-01T00:00:00.000Z,SN56520:0
824,2020-12-01T00:00:00.000Z,SN11060:0
825,2020-12-01T00:00:00.000Z,SN49800:0
826,2020-12-01T00:00:00.000Z,SN30340:0
827,2020-12-01T00:00:00.000Z,SN27460:0
828,2020-12-01T00:00:00.000Z,SN84970:0
829,2020-12-01T00:00:00.000Z,SN9400:0
830,2020-12-01T00:00:00.000Z,SN55928:0
831,2020-12-01T00:00:00.000Z,SN59660:0
832,2020-12-01T00:00:00.000Z,SN3990:0
833,2020-12-01T00:00:00.000Z,SN80340:0
834,2020-12-01T00:00:00.000Z,SN23800:0
835,2020-12-01T00:00:00.000Z,SN60010:0
836,2020-12-01T00:00:00.000Z,SN24670:0
837,2020-12-01T00:00:00.000Z,SN44480:0
838,2020-12-01T00:00:00.000Z,SN56780:0
839,2020-12-01T00:00:00.000Z,SN45350:0
840,2020-12-01T00:00:00.000Z,SN50527:0
841,2020-12-01T00:00:00.000Z,SN47264:0
842,2020-12-01T00:00:00.000Z,SN26934:0
843,2020-12-19T00:00:00.000Z,SN90:0
844,2020-12-01T00:00:00.000Z,SN27400:0
845,2020-12-01T00:00:00.000Z,SN84910:0
846,2020-12-01T00:00:00.000Z,SN30325:0
847,2020-12-01T00:00:00.000Z,SN90490:0
848,2020-12-01T00:00:00.000Z,SN63530:0
849,2020-12-01T00:00:00.000Z,SN47820:0
850,2020-12-01T00:00:00.000Z,SN76530:0
851,2020-12-01T00:00:00.000Z,SN1400:0
852,2020-12-01T00:00:00.000Z,SN77490:0
853,2020-12-01T00:00:00.000Z,SN28450:0
854,2020-12-01T00:00:00.000Z,SN58030:0
855,2020-12-01T00:00:00.000Z,SN86740:0
856,2020-12-01T00:00:00.000Z,SN33250:0
857,2020-12-01T00:00:00.000Z,SN47300:0
858,2020-12-01T00:00:00.000Z,SN57770:0
859,2020-12-01T00:00:00.000Z,SN76925:0
860,2020-12-01T00:00:00.000Z,SN85080:0
861,2020-12-01T00:00:00.000Z,SN78800:0
862,2020-12-01T00:00:00.000Z,SN43810:0
863,2020-12-01T00:00:00.000Z,SN17280:0
864,2020-12-01T00:00:00.000Z,SN87000:0
865,2020-12-01T00:00:00.000Z,SN9250:0
866,2020-12-01T00:00:00.000Z,SN49085:0
867,2020-12-01T00:00:00.000Z,SN11000:0
868,2020-12-01T00:00:00.000Z,SN70510:0
869,2020-12-01T00:00:00.000Z,SN2970:0
870,2020-12-01T00:00:00.000Z,SN31680:0
871,2020-12-01T00:00:00.000Z,SN30280:0
872,2020-12-01T00:00:00.000Z,SN87763:0
873,2020-12-01T00:00:00.000Z,SN52360:0
874,2020-12-01T00:00:00.000Z,SN53230:0
875,2020-12-01T00:00:00.000Z,SN5590:0
876,2020-12-01T00:00:00.000Z,SN87117:0
877,2020-12-01T00:00:00.000Z,SN18240:0
878,2020-12-01T00:00:00.000Z,SN92500:0
879,2020-12-01T00:00:00.000Z,SN24960:0
880,2020-12-01T00:00:00.000Z,SN94680:0
881,2020-12-01T00:00:00.000Z,SN44985:0
882,2020-12-01T00:00:00.000Z,SN10300:0
883,2020-12-01T00:00:00.000Z,SN39010:0
884,2020-12-01T00:00:00.000Z,SN46510:0
885,2020-12-01T00:00:00.000Z,SN75220:0
886,2020-12-01T00:00:00.000Z,SN87772:0
887,2020-12-01T00:00:00.000Z,SN26898:0
888,2020-12-01T00:00:00.000Z,SN4827:0
889,2020-12-01T00:00:00.000Z,SN23300:0
890,2020-12-01T00:00:00.000Z,SN7420:0
891,2020-12-01T00:00:00.000Z,SN84210:0
892,2020-12-01T00:00:00.000Z,SN67280:0
893,2020-12-01T00:00:00.000Z,SN60650:0
894,2020-12-01T00:00:00.000Z,SN59250:0
895,2020-12-01T00:00:00.000Z,SN49220:0
896,2020-12-01T00:00:00.000Z,SN32290:0
897,2020-12-01T00:00:00.000Z,SN52970:0
898,2020-12-01T00:00:00.000Z,SN17980:0
899,2020-12-01T00:00:00.000Z,SN58990:0
900,2020-12-01T00:00:00.000Z,SN26790:0
901,2020-12-01T00:00:00.000Z,SN700:0
902,2020-12-01T00:00:00.000Z,SN26862:0
903,2020-12-01T00:00:00.000Z,SN82290:0
904,2020-12-01T00:00:00.000Z,SN24350:0
905,2020-12-01T00:00:00.000Z,SN50503:0
906,2020-12-01T00:00:00.000Z,SN18500:0
907,2020-12-01T00:00:00.000Z,SN91890:0
908,2020-12-01T00:00:00.000Z,SN18195:0
909,2020-12-01T00:00:00.000Z,SN77230:0
910,2020-12-01T00:00:00.000Z,SN89010:0
911,2020-12-01T00:00:00.000Z,SN62480:0
912,2020-12-01T00:00:00.000Z,SN74350:0
913,2020-12-01T00:00:00.000Z,SN69550:0
914,2020-12-01T00:00:00.000Z,SN88023:0
915,2020-12-01T00:00:00.000Z,SN22690:0
916,2020-12-01T00:00:00.000Z,SN48170:0
917,2020-12-01T00:00:00.000Z,SN96250:0
918,2020-12-01T00:00:00.000Z,SN19810:0
919,2020-12-01T00:00:00.000Z,SN67890:0
920,2020-12-01T00:00:00.000Z,SN96600:0
921,2020-12-01T00:00:00.000Z,SN25830:0
922,2020-12-01T00:00:00.000Z,SN47192:0
923,2020-12-01T00:00:00.000Z,SN33555:0
924,2020-12-01T00:00:00.000Z,SN79700:0
925,2020-12-01T00:00:00.000Z,SN25115:0
926,2020-12-01T00:00:00.000Z,SN68270:0
927,2020-12-01T00:00:00.000Z,SN4785:0
928,2020-12-01T00:00:00.000Z,SN63820:0
929,2020-12-01T00:00:00.000Z,SN92350:0
930,2020-12-01T00:00:00.000Z,SN18180:0
931,2020-12-01T00:00:00.000Z,SN39201:0
932,2020-12-01T00:00:00.000Z,SN31853:0
933,2020-12-01T00:00:00.000Z,SN27403:0
934,2020-12-01T00:00:00.000Z,SN11900:0
935,2020-12-01T00:00:00.000Z,SN54740:0
936,2020-12-01T00:00:00.000Z,SN62160:0
937,2020-12-01T00:00:00.000Z,SN81315:0
938,2020-12-01T00:00:00.000Z,SN41175:0
939,2020-12-01T00:00:00.000Z,SN82840:0
940,2020-12-01T00:00:00.000Z,SN67005:0
941,2020-12-01T00:00:00.000Z,SN19490:0
942,2020-12-01T00:00:00.000Z,SN60850:0
943,2020-12-01T00:00:00.000Z,SN22890:0
944,2020-12-01T00:00:00.000Z,SN16610:0
945,2020-12-01T00:00:00.000Z,SN35110:0
946,2020-12-01T00:00:00.000Z,SN76470:0
947,2020-12-01T00:00:00.000Z,SN61810:0
948,2020-12-01T00:00:00.000Z,SN99420:0
949,2020-12-01T00:00:00.000Z,SN41480:0
950,2020-12-01T00:00:00.000Z,SN27161:0
951,2020-12-01T00:00:00.000Z,SN91740:0
952,2020-12-01T00:00:00.000Z,SN38250:0
953,2020-12-01T00:00:00.000Z,SN29350:0
954,2020-12-01T00:00:00.000Z,SN50120:0
955,2020-12-01T00:00:00.000Z,SN77403:0
956,2020-12-01T00:00:00.000Z,SN60500:0
957,2020-12-01T00:00:00.000Z,SN31970:0
958,2020-12-01T00:00:00.000Z,SN91480:0
959,2020-12-01T00:00:00.000Z,SN730:0
960,2020-12-01T00:00:00.000Z,SN13030:0
961,2020-12-01T00:00:00.000Z,SN8230:0
962,2020-12-01T00:00:00.000Z,SN60240:0
963,2020-12-01T00:00:00.000Z,SN1600:0
964,2020-12-01T00:00:00.000Z,SN89820:0
965,2020-12-01T00:00:00.000Z,SN54731:0
966,2020-12-01T00:00:00.000Z,SN1950:0
967,2020-12-01T00:00:00.000Z,SN44710:0
968,2020-12-01T00:00:00.000Z,SN91695:0
969,2020-12-01T00:00:00.000Z,SN4543:0
970,2020-12-01T00:00:00.000Z,SN17875:0
971,2020-12-01T00:00:00.000Z,SN31620:0
972,2020-12-01T00:00:00.000Z,SN91130:0
973,2020-12-01T00:00:00.000Z,SN84500:0
974,2020-12-01T00:00:00.000Z,SN55700:0
975,2020-12-01T00:00:00.000Z,SN58320:0
976,2020-12-01T00:00:00.000Z,SN2650:0
977,2020-12-01T00:00:00.000Z,SN66045:0
978,2020-12-01T00:00:00.000Z,SN58670:0
979,2020-12-01T00:00:00.000Z,SN18162:0
980,2020-12-01T00:00:00.000Z,SN71320:0
981,2020-12-01T00:00:00.000Z,SN3780:0
982,2020-12-01T00:00:00.000Z,SN36330:0
983,2020-12-19T00:00:00.000Z,SN29700:0
984,2020-12-01T00:00:00.000Z,SN18270:0
985,2020-12-01T00:00:00.000Z,SN80615:0
986,2020-12-01T00:00:00.000Z,SN42700:0
987,2020-12-01T00:00:00.000Z,SN44970:0
988,2020-12-01T00:00:00.000Z,SN2560:0
989,2020-12-01T00:00:00.000Z,SN4740:0
990,2020-12-01T00:00:00.000Z,SN30247:0
991,2020-12-01T00:00:00.000Z,SN26820:0
992,2020-12-01T00:00:00.000Z,SN93301:0
993,2020-12-01T00:00:00.000Z,SN80050:0
994,2020-12-01T00:00:00.000Z,SN47240:0
995,2020-12-01T00:00:00.000Z,SN57710:0
996,2020-12-01T00:00:00.000Z,SN27780:0
997,2020-12-01T00:00:00.000Z,SN18225:0
998,2020-12-01T00:00:00.000Z,SN58060:0
999,2020-12-01T00:00:00.000Z,SN30875:0
1000,2020-12-01T00:00:00.000Z,SN87640:0
1001,2020-12-01T00:00:00.000Z,SN38600:0
1002,2020-12-01T00:00:00.000Z,SN44548:0
1003,2020-12-01T00:00:00.000Z,SN26802:0
1004,2020-12-01T00:00:00.000Z,SN80705:0
1005,2020-12-01T00:00:00.000Z,SN51250:0
1006,2020-12-01T00:00:00.000Z,SN56400:0
1007,2020-12-01T00:00:00.000Z,SN18440:0
1008,2020-12-01T00:00:00.000Z,SN28922:0
1009,2020-12-01T00:00:00.000Z,SN90110:0
1010,2020-12-01T00:00:00.000Z,SN45870:0
1011,2020-12-01T00:00:00.000Z,SN31210:0
1012,2020-12-01T00:00:00.000Z,SN31560:0
1013,2020-12-01T00:00:00.000Z,SN37580:0
1014,2020-12-01T00:00:00.000Z,SN75190:0
1015,2020-12-01T00:00:00.000Z,SN4725:0
1016,2020-12-01T00:00:00.000Z,SN32780:0
1017,2020-12-01T00:00:00.000Z,SN38800:0
1018,2020-12-01T00:00:00.000Z,SN29900:0
1019,2020-12-02T00:00:00.000Z,SN60880:0
1020,2020-12-01T00:00:00.000Z,SN69035:0
1021,2020-12-01T00:00:00.000Z,SN39150:0
1022,2020-12-01T00:00:00.000Z,SN3720:0
1023,2020-12-01T00:00:00.000Z,SN98974:0
1024,2020-12-01T00:00:00.000Z,SN26670:0
1025,2020-12-01T00:00:00.000Z,SN19663:0
1026,2020-12-01T00:00:00.000Z,SN47350:0
1027,2020-12-01T00:00:00.000Z,SN18210:0
1028,2020-12-01T00:00:00.000Z,SN30860:0
1029,2020-12-03T00:00:00.000Z,SN59570:0
1030,2020-12-01T00:00:00.000Z,SN27433:0
1031,2020-12-01T00:00:00.000Z,SN12710:0
1032,2020-12-01T00:00:00.000Z,SN81775:0
1033,2020-12-01T00:00:00.000Z,SN54815:0
1034,2020-12-01T00:00:00.000Z,SN37230:0
1035,2020-12-01T00:00:00.000Z,SN65940:0
1036,2020-12-01T00:00:00.000Z,SN66810:0
1037,2020-12-01T00:00:00.000Z,SN21700:0
1038,2020-12-01T00:00:00.000Z,SN25100:0
1039,2020-12-01T00:00:00.000Z,SN11463:0
1040,2020-12-01T00:00:00.000Z,SN60225:0
1041,2020-12-01T00:00:00.000Z,SN27406:0
1042,2020-12-01T00:00:00.000Z,SN18165:0
1043,2020-12-01T00:00:00.000Z,SN46220:0
1044,2020-12-01T00:00:00.000Z,SN66900:0
1045,2020-12-01T00:00:00.000Z,SN27415:0
1046,2020-12-01T00:00:00.000Z,SN68120:0
1047,2020-12-01T00:00:00.000Z,SN26060:0
1048,2020-12-01T00:00:00.000Z,SN54770:0
1049,2020-12-01T00:00:00.000Z,SN89213:0
1050,2020-12-01T00:00:00.000Z,SN19780:0
1051,2020-12-01T00:00:00.000Z,SN57390:0
1052,2020-12-01T00:00:00.000Z,SN58960:0
1053,2020-12-01T00:00:00.000Z,SN27630:0
1054,2020-12-01T00:00:00.000Z,SN14711:0
1055,2020-12-01T00:00:00.000Z,SN670:0
1056,2020-12-01T00:00:00.000Z,SN60835:0
1057,2020-12-01T00:00:00.000Z,SN70390:0
1058,2020-12-01T00:00:00.000Z,SN6690:0
1059,2020-12-01T00:00:00.000Z,SN44300:0
1060,2020-12-01T00:00:00.000Z,SN55425:0
1061,2020-12-01T00:00:00.000Z,SN27065:0
1062,2020-12-01T00:00:00.000Z,SN13060:0
1063,2020-12-01T00:00:00.000Z,SN41770:0
1064,2020-12-01T00:00:00.000Z,SN3810:0
1065,2020-12-01T00:00:00.000Z,SN18703:0
1066,2020-12-01T00:00:00.000Z,SN54420:0
1067,2020-12-01T00:00:00.000Z,SN75100:0
1068,2020-12-01T00:00:00.000Z,SN19430:0
1069,2020-12-01T00:00:00.000Z,SN91725:0
